id(pk),id,codigo_act
1517,82174,312112
1518,9934067,312112
1519,119406,312112
1520,11222659,312112
1521,8677190,312112
1522,8515282,312112
1523,9898149,312112
1524,8551517,312112
1525,123533,312112
1526,10973661,312112
1527,75763,312112
1528,66066,312112
1529,139765,312112
1530,137201,312112
1531,9805091,312112
1532,9697987,312112
1533,72260,312112
1534,6739963,312112
1535,119985,312112
1536,144269,312112
1537,8280784,312113
1538,6915693,312112
1539,9496702,312112
1540,8362118,312113
1541,6949022,312112
1542,6941083,312112
1543,6799659,312112
1544,10152259,312112
1545,9873196,312112
1546,10655734,312112
1547,56718,312112
1548,9501212,312112
1549,6941175,312112
1550,73645,312112
1551,126372,312112
1552,10811806,312120
1553,83665,312112
1554,8319769,312112
1555,6424152,312112
1556,141902,312112
1557,139997,312112
1558,10529126,312112
1559,99567,312112
1560,8728343,312112
1561,8316878,312112
1562,10309372,312112
1563,60167,312112
1564,84303,312112
1565,63185,312112
1566,136923,312112
1567,85966,312112
1568,8698066,312112
1569,147772,312112
1570,125777,312112
1571,139902,312112
1572,8304568,312112
1573,9925172,312112
1574,11090762,312112
1575,10702236,312112
1576,100555,312112
1577,10659584,312112
1578,7633605,312112
1579,75052,312112
1580,11610684,312112
1581,150149,312112
1582,63080,312112
1583,53989,312112
1584,7005192,312112
1585,96005,312112
1586,152876,312112
1587,8903869,312112
1588,145541,312112
1589,56811,312112
1590,136712,312112
1591,141420,312112
1592,121109,312112
1593,100773,312112
1594,130436,312112
1595,98009,312112
1596,9909204,312112
1597,100789,312112
1598,62074,312112
1599,124517,312112
1600,147402,312112
1601,133879,312112
1602,8390185,312112
1603,68793,312112
1604,11697732,312112
1605,102789,312112
1606,126310,312112
1607,103451,312112
1608,103270,312112
1609,57117,312112
1610,10986811,312112
1611,54646,312112
1612,61189,312112
1613,11690524,312112
1614,145236,312112
1615,68865,312112
1616,149177,312112
1617,102333,312112
1618,7058331,312112
1619,10852648,312112
1620,138556,312112
1621,92686,312112
1622,106782,312112
1623,139559,312112
1624,134852,312112
1625,6949083,312112
1626,57077,312112
1627,102968,312112
1628,97708,312112
1629,70625,312112
1630,8313489,312112
1631,147432,312112
1632,65895,312112
1633,96215,312112
1634,8362213,312112
1635,11037767,312112
1636,10319157,312112
1637,8411618,312112
1638,52929,312112
1639,116749,312112
1640,8486120,312112
1641,96134,312112
1642,124698,312112
1643,6948616,312112
1644,9918536,312112
1645,7049303,312112
1646,9624565,312112
1647,9702978,312112
1648,6948591,312112
1649,142385,312112
1650,150229,312112
1651,7622587,312112
1652,10458605,312112
1653,82042,312112
1654,8362327,312112
1655,106806,312112
1656,152828,312112
1657,10437595,312112
1658,130380,312112
1659,122394,312112
1660,65961,312112
1661,136481,312112
1662,11127803,312112
1663,6941534,312112
1664,147630,312112
1665,78177,312112
1666,156231,312112
1667,10009601,312112
1668,146922,312112
1669,65344,312112
1670,7137902,312112
1671,73676,312112
1672,137974,312112
1673,10907590,312112
1674,108762,312112
1675,117143,312112
1676,7048062,312112
1677,10418279,312112
1678,11373249,312112
1679,142238,312112
1680,91936,312112
1681,59702,312112
1682,10080424,312112
1683,11521334,312111
1684,10409674,312112
1685,9823214,311812
1686,137922,312113
1687,10508939,312112
1688,92191,312112
1689,10131680,311812
1690,9540240,311924
1691,6799141,311110
1692,93534,311613
1693,9461208,311110
1694,6284170,311110
1695,6862508,311422
1696,7633386,312112
1697,10935827,312112
1698,8850343,312112
1699,6916071,312112
1700,92346,312112
1701,91256,312112
1702,119740,312112
1703,101520,312112
1704,10839319,312112
1705,118134,315225
1706,10229191,311812
1707,85366,311212
1708,6286956,311511
1709,8304154,311710
1710,72937,311830
1711,8319691,314991
1712,6286957,311511
1713,8346669,311520
1714,6286903,311511
1715,9123985,311812
1716,6287154,311511
1717,98814,312112
1718,8493078,311222
1719,124982,315229
1720,8356483,315229
1721,10226442,311812
1722,11622058,311812
1723,6701469,311812
1724,10891840,311511
1725,11285876,315225
1726,6908168,315225
1727,116355,315225
1728,115788,315225
1729,11202419,315210
1730,9596418,314120
1731,8552500,311812
1732,8697969,314991
1733,7155893,314992
1734,7155894,314992
1735,8797315,312120
1736,6709361,315229
1737,9679997,311412
1738,10343485,311812
1739,8317441,311813
1740,72445,315229
1741,9728002,311813
1742,121861,311812
1743,11518518,315223
1744,11404198,311110
1745,11698851,312112
1746,9052538,312112
1747,9386094,312112
1748,10794433,312112
1749,9868902,312112
1750,145372,312112
1751,8796649,312112
1752,74661,312112
1753,98251,312112
1754,10421625,312112
1755,83810,312112
1756,143954,312112
1757,8727969,312112
1758,145400,312112
1759,10935612,312112
1760,11191326,312112
1761,11465742,312112
1762,6958782,312112
1763,75848,312112
1764,76776,312112
1765,10237109,312112
1766,9909598,312112
1767,9435988,315229
1768,150692,312112
1769,122984,312112
1770,10214707,316999
1771,9435973,315229
1772,7378408,311812
1773,9035258,315225
1774,6909165,315225
1775,8938488,315225
1776,124300,315999
1777,11349943,311812
1778,93453,315223
1779,6959200,312112
1780,10579976,311812
1781,140283,312112
1782,10614531,311812
1783,54884,314110
1784,9818254,315225
1785,75925,312112
1786,11205350,312112
1787,146604,312112
1788,76134,312112
1789,11617929,311812
1790,88268,315223
1791,11199206,312112
1792,9773492,312112
1793,7078373,312113
1794,6874844,312120
1795,6859946,311710
1796,8301400,314991
1797,11550438,315229
1798,6283094,315991
1799,130837,312112
1800,9573901,311812
1801,80221,311910
1802,9311241,311910
1803,6286954,311511
1804,11141763,311812
1805,120879,312112
1806,6856243,315229
1807,6285033,315229
1808,10753617,313220
1809,88239,315223
1810,119514,311812
1811,10348658,312112
1812,8346468,312112
1813,124254,312112
1814,6230862,312111
1815,9787764,311812
1816,10022666,315999
1817,11392715,315225
1818,11420773,311520
1819,9035623,312111
1820,6701437,315229
1821,10934588,315229
1822,6727701,315225
1823,8280495,311350
1824,11697216,315229
1825,6971081,312112
1826,9811343,314991
1827,10071898,312112
1828,6811436,315123
1829,9289634,312112
1830,10293953,315223
1831,101492,315229
1832,129894,314110
1833,10951746,311340
1834,6866530,311213
1835,11586376,312131
1836,116661,311340
1837,9963198,311520
1838,9537800,311520
1839,6701601,312131
1840,11123252,312112
1841,8320897,311812
1842,6710485,311910
1843,8486005,311520
1844,10017939,312112
1845,6283616,311213
1846,11311646,311830
1847,95801,311830
1848,8996470,312131
1849,9453622,315229
1850,11463691,311520
1851,59289,314991
1852,9746206,311812
1853,10530351,311812
1854,8677900,312112
1855,6914535,314991
1856,63605,314991
1857,110885,314991
1858,134233,314991
1859,10663319,314991
1860,9056758,314991
1861,11457810,314991
1862,11405514,313220
1863,6484171,314991
1864,101339,314991
1865,10160667,314991
1866,116196,314991
1867,8567555,314991
1868,6971195,314991
1869,71967,314991
1870,72479,314991
1871,11197828,314991
1872,7004512,314991
1873,10696707,314991
1874,9428843,314991
1875,11577770,314991
1876,10621425,314991
1877,9714453,313220
1878,52414,314991
1879,10925822,314991
1880,123197,314991
1881,9688009,314991
1882,6705977,315229
1883,6728378,313310
1884,75401,311910
1885,10846096,311910
1886,9468324,311910
1887,8093899,311910
1888,9343180,311910
1889,9447391,311910
1890,8250939,315999
1891,11181253,315225
1892,8411675,315225
1893,8486274,315999
1894,10257792,315999
1895,6880163,312120
1896,6948689,311520
1897,100156,315229
1898,6912655,312113
1899,8304075,314991
1900,9343098,315223
1901,9875349,311999
1902,9781360,311923
1903,10644186,311812
1904,155259,311922
1905,9294017,311922
1906,102609,316991
1907,11342616,311812
1908,10908217,311812
1909,6424454,311710
1910,6701496,311811
1911,123212,311422
1912,11665742,315223
1913,87133,313310
1914,9924371,311411
1915,56884,312112
1916,8697876,311812
1917,10282594,311812
1918,7005398,311812
1919,6283217,311340
1920,8345815,312120
1921,6285266,311340
1922,9966519,311613
1923,8552887,311830
1924,9861586,311612
1925,57578,311812
1926,6908707,315225
1927,8849455,315225
1928,143147,315225
1929,131214,315225
1930,102109,315229
1931,9424505,312131
1932,9096566,312131
1933,9220721,315225
1934,8552383,312131
1935,134463,311812
1936,9681140,314992
1937,8552384,312131
1938,6284101,312111
1939,6283574,312111
1940,6284182,312111
1941,6283291,312111
1942,6283312,312111
1943,6286020,311422
1944,6286933,311511
1945,6286439,311511
1946,6879599,311511
1947,6287047,311511
1948,7633663,312112
1949,7017222,311520
1950,8727991,312120
1951,8677437,312120
1952,9422923,312120
1953,10492389,312120
1954,121729,312120
1955,6863949,312120
1956,10265925,312120
1957,70328,312120
1958,8320118,312120
1959,6959646,312120
1960,102033,312120
1961,8552731,312120
1962,8434092,312120
1963,9448487,312120
1964,6775217,312120
1965,8589130,312120
1966,6941073,312120
1967,11512683,312120
1968,55233,312120
1969,8345678,315229
1970,11491512,311910
1971,9553106,311812
1972,9594027,311350
1973,8552485,311350
1974,60980,311350
1975,11371249,315225
1976,11329091,311613
1977,10379878,311812
1978,151226,311812
1979,10700545,311910
1980,8485871,311812
1981,6929659,311812
1982,90756,311910
1983,7377884,311812
1984,7377885,311812
1985,120536,311910
1986,8362485,311812
1987,6930458,311910
1988,117695,314991
1989,10971448,312111
1990,9566484,314991
1991,6803256,315229
1992,6283940,312111
1993,8677295,311812
1994,10059916,311812
1995,10990131,311812
1996,8514931,311520
1997,9457652,311511
1998,8552624,315225
1999,6283024,312112
2000,10410540,315223
2001,10132327,315225
2002,11502256,311110
2003,55918,316991
2004,8766276,314120
2005,9868451,315225
2006,72996,315225
2007,8362571,315225
2008,7078392,315225
2009,7004539,315225
2010,6284676,315225
2011,11363354,315225
2012,107939,315225
2013,128229,315225
2014,11184204,315225
2015,11336740,315223
2016,8250938,314120
2017,9575275,314991
2018,6971083,315225
2019,10057972,315229
2020,6287457,315223
2021,63118,315229
2022,9884015,315225
2023,7138717,315225
2024,9855856,315223
2025,10923008,315225
2026,8112539,315225
2027,99745,315225
2028,78612,315229
2029,104752,315225
2030,73669,315223
2031,78750,315224
2032,6760189,311422
2033,107935,311423
2034,8552381,312113
2035,6959070,315225
2036,10006702,315225
2037,10768039,312112
2038,123789,312112
2039,7622499,312112
2040,8319872,312112
2041,85253,312112
2042,8369918,312120
2043,10279414,311422
2044,11011931,311830
2045,9423662,311924
2046,11633469,314110
2047,124153,315225
2048,6958987,315229
2049,135795,315223
2050,75485,315225
2051,7344824,315225
2052,11038221,315225
2053,9891934,315223
2054,10040665,315225
2055,7004877,315225
2056,11562872,315225
2057,10883953,315223
2058,11545720,315225
2059,90274,315225
2060,8346401,315225
2061,10884432,314120
2062,10487741,315225
2063,148824,315225
2064,8486159,315225
2065,8515683,315225
2066,10989492,315225
2067,11678851,315225
2068,9918185,315225
2069,11559313,315225
2070,10668894,315210
2071,9493497,315225
2072,11178010,315224
2073,9703775,315223
2074,8797764,315223
2075,81266,315225
2076,127907,315225
2077,11183250,315229
2078,11404137,315225
2079,10971513,315225
2080,9871688,315225
2081,9897805,315224
2082,9701630,315225
2083,6916077,315223
2084,10940458,315225
2085,6915086,315225
2086,8677504,315225
2087,94429,315225
2088,71756,315225
2089,9807834,315225
2090,9812422,315223
2091,11318992,315223
2092,9926288,315225
2093,78349,315225
2094,7155870,315225
2095,7048474,315225
2096,6973459,315223
2097,7048680,315225
2098,9613266,315225
2099,11688392,315225
2100,10038098,315225
2101,9596090,315223
2102,9737611,314120
2103,7378020,316991
2104,10234857,315225
2105,9568988,315225
2106,8677747,315229
2107,10744541,315229
2108,9613858,315225
2109,10428410,315225
2110,11153842,315999
2111,84141,315225
2112,10820126,315225
2113,8334219,315225
2114,11333116,315225
2115,9502809,315225
2116,10943699,315123
2117,75569,315223
2118,10812377,315225
2119,108665,315225
2120,10448428,315225
2121,10138862,315225
2122,84173,314912
2123,9763825,315225
2124,11343841,315225
2125,10703341,315225
2126,9805048,315225
2127,8677622,315225
2128,7049585,315229
2129,10231806,315225
2130,9169445,315225
2131,10899753,315229
2132,11408580,315225
2133,11186802,315224
2134,9830521,315225
2135,8727901,315225
2136,10365274,315225
2137,11611890,315224
2138,55632,315225
2139,10726664,313113
2140,7005074,315223
2141,8728028,315225
2142,9731279,315225
2143,8850248,315225
2144,7005274,315225
2145,6972688,315225
2146,11663976,315225
2147,116537,315225
2148,107373,315225
2149,9548219,315225
2150,127069,315223
2151,7345170,315225
2152,9856479,315225
2153,9820305,315225
2154,7048956,315225
2155,11575798,315225
2156,11399855,315225
2157,10177630,315225
2158,11482725,315225
2159,106507,315225
2160,11597944,315224
2161,10403386,315225
2162,10666955,314120
2163,10519780,314120
2164,6962016,315225
2165,6941041,315225
2166,9817016,315223
2167,6915538,315225
2168,11265749,315225
2169,11150528,315225
2170,10891364,315225
2171,10255470,315225
2172,9721385,315225
2173,9805939,315225
2174,66132,315225
2175,11176278,315225
2176,6930392,315225
2177,7005132,315225
2178,10650855,315225
2179,6941470,315225
2180,11553891,315223
2181,7138613,315225
2182,10965312,315225
2183,10048189,315225
2184,11274729,315225
2185,11331168,315225
2186,10144409,315225
2187,10220051,315225
2188,10367939,315225
2189,7005404,315225
2190,80126,315225
2191,7058188,315225
2192,10629233,315225
2193,8112258,315225
2194,10278864,315225
2195,11390585,315225
2196,11357154,315123
2197,7345108,315225
2198,10742540,315225
2199,9269448,314120
2200,11511428,315225
2201,78067,315225
2202,10344828,315225
2203,9499363,315223
2204,9982088,315225
2205,9454418,315229
2206,141202,315223
2207,9663256,311340
