id(pk),tipo_asent
98847,COLONIA
98848,FRACCIONAMIENTO
98849,FRACCIONAMIENTO
98850,COLONIA
98851,COLONIA
98852,COLONIA
98853,COLONIA
98854,COLONIA
98855,COLONIA
98856,COLONIA
98857,COLONIA
98858,COLONIA
98859,COLONIA
98860,FRACCIONAMIENTO
98861,COLONIA
98862,FRACCIONAMIENTO
98863,COLONIA
98864,COLONIA
98865,COLONIA
98866,COLONIA
98867,FRACCIONAMIENTO
98868,CIUDAD
98869,COLONIA
98870,COLONIA
98871,FRACCIONAMIENTO
98872,COLONIA
98873,AEROPUERTO
98874,AEROPUERTO
98875,FRACCION
98876,COLONIA
98877,COLONIA
98878,COLONIA
98879,FRACCIONAMIENTO
98880,COLONIA
98881,FRACCIONAMIENTO
98882,COLONIA
98883,COLONIA
98884,FRACCIONAMIENTO
98885,COLONIA
98886,COLONIA
98887,LOCALIDAD
98888,FRACCIONAMIENTO
98889,FRACCIONAMIENTO
98890,COLONIA
98891,LOCALIDAD
98892,COLONIA
98893,COLONIA
98894,CIUDAD
98895,COLONIA
98896,COLONIA
98897,EJIDO
98898,COLONIA
98899,COLONIA
98900,COLONIA
98901,FRACCIONAMIENTO
98902,COLONIA
98903,COLONIA
98904,COLONIA
98905,COLONIA
98906,COLONIA
98907,COLONIA
98908,COLONIA
98909,FRACCIONAMIENTO
98910,COLONIA
98911,COLONIA
98912,COLONIA
98913,COLONIA
98914,FRACCIONAMIENTO
98915,LOCALIDAD
98916,COLONIA
98917,COLONIA
98918,COLONIA
98919,COLONIA
98920,EJIDO
98921,COLONIA
98922,FRACCIONAMIENTO
98923,FRACCIONAMIENTO
98924,COLONIA
98925,COLONIA
98926,COLONIA
98927,EJIDO
98928,COLONIA
98929,FRACCIONAMIENTO
98930,FRACCIONAMIENTO
98931,EJIDO
98932,FRACCIONAMIENTO
98933,COLONIA
98934,COLONIA
98935,COLONIA
98936,FRACCIONAMIENTO
98937,FRACCIONAMIENTO
98938,PUEBLO
98939,COLONIA
98940,COLONIA
98941,COLONIA
98942,COLONIA
98943,FRACCIONAMIENTO
98944,LOCALIDAD
98945,FRACCIONAMIENTO
98946,CIUDAD
98947,COLONIA
98948,COLONIA
98949,COLONIA
98950,COLONIA
98951,COLONIA
98952,COLONIA
98953,COLONIA
98954,FRACCIONAMIENTO
98955,PUEBLO
98956,COLONIA
98957,COLONIA
98958,FRACCIONAMIENTO
98959,COLONIA
98960,COLONIA
98961,COLONIA
98962,COLONIA
98963,COLONIA
98964,COLONIA
98965,COLONIA
98966,CIUDAD
98967,RESIDENCIAL
98968,FRACCIONAMIENTO
98969,FRACCIONAMIENTO
98970,FRACCIONAMIENTO
98971,COLONIA
98972,COLONIA
98973,AMPLIACION
98974,COLONIA
98975,COLONIA
98976,PUERTO
98977,COLONIA
98978,COLONIA
98979,COLONIA
98980,ZONA COMERCIAL
98981,EJIDO
98982,FRACCIONAMIENTO
98983,FRACCIONAMIENTO
98984,COLONIA
98985,FRACCIONAMIENTO
98986,FRACCIONAMIENTO
98987,COLONIA
98988,COLONIA
98989,FRACCIONAMIENTO
98990,FRACCIONAMIENTO
98991,COLONIA
98992,FRACCIONAMIENTO
98993,COLONIA
98994,COLONIA
98995,FRACCIONAMIENTO
98996,COLONIA
98997,COLONIA
98998,FRACCIONAMIENTO
98999,FRACCIONAMIENTO
99000,PUEBLO
99001,CIUDAD
99002,COLONIA
99003,COLONIA
99004,COLONIA
99005,FRACCIONAMIENTO
99006,ZONA COMERCIAL
99007,COLONIA
99008,COLONIA
99009,COLONIA
99010,COLONIA
99011,FRACCIONAMIENTO
99012,COLONIA
99013,FRACCIONAMIENTO
99014,FRACCIONAMIENTO
99015,FRACCIONAMIENTO
99016,COLONIA
99017,COLONIA
99018,FRACCIONAMIENTO
99019,COLONIA
99020,FRACCIONAMIENTO
99021,COLONIA
99022,FRACCIONAMIENTO
99023,COLONIA
99024,COLONIA
99025,COLONIA
99026,COLONIA
99027,COLONIA
99028,COLONIA
99029,COLONIA
99030,COLONIA
99031,COLONIA
99032,FRACCIONAMIENTO
99033,COLONIA
99034,COLONIA
99035,FRACCIONAMIENTO
99036,LOCALIDAD
99037,FRACCIONAMIENTO
99038,COLONIA
99039,FRACCIONAMIENTO
99040,COLONIA
99041,COLONIA
99042,COLONIA
99043,COLONIA
99044,AMPLIACION
99045,COLONIA
99046,COLONIA
99047,COLONIA
99048,COLONIA
99049,COLONIA
99050,COLONIA
99051,COLONIA
99052,COLONIA
99053,COLONIA
99054,COLONIA
99055,COLONIA
99056,COLONIA
99057,COLONIA
99058,FRACCIONAMIENTO
99059,COLONIA
99060,COLONIA
99061,FRACCIONAMIENTO
99062,COLONIA
99063,COLONIA
99064,COLONIA
99065,COLONIA
99066,FRACCIONAMIENTO
99067,COLONIA
99068,COLONIA
99069,PUERTO
99070,COLONIA
99071,COLONIA
99072,COLONIA
99073,
99074,EJIDO
99075,COLONIA
99076,COLONIA
99077,COLONIA
99078,COLONIA
99079,COLONIA
99080,COLONIA
99081,FRACCIONAMIENTO
99082,RESIDENCIAL
99083,COLONIA
99084,COLONIA
99085,COLONIA
99086,COLONIA
99087,ZONA COMERCIAL
99088,COLONIA
99089,
99090,COLONIA
99091,ZONA COMERCIAL
99092,COLONIA
99093,COLONIA
99094,COLONIA
99095,COLONIA
99096,
99097,FRACCIONAMIENTO
99098,COLONIA
99099,PARQUE INDUSTRIAL
99100,ZONA COMERCIAL
99101,COLONIA
99102,COLONIA
99103,ZONA COMERCIAL
99104,FRACCIONAMIENTO
99105,COLONIA
99106,COLONIA
99107,COLONIA
99108,COLONIA
99109,COLONIA
99110,COLONIA
99111,COLONIA
99112,FRACCIONAMIENTO
99113,FRACCIONAMIENTO
99114,COLONIA
99115,COLONIA
99116,COLONIA
99117,COLONIA
99118,FRACCIONAMIENTO
99119,FRACCIONAMIENTO
99120,COLONIA
99121,CONDOMINIO
99122,FRACCIONAMIENTO
99123,COLONIA
99124,FRACCIONAMIENTO
99125,FRACCIONAMIENTO
99126,COLONIA
99127,COLONIA
99128,FRACCIONAMIENTO
99129,EJIDO
99130,EJIDO
99131,FRACCIONAMIENTO
99132,COLONIA
99133,EJIDO
99134,EJIDO
99135,CIUDAD
99136,EJIDO
99137,COLONIA
99138,COLONIA
99139,COLONIA
99140,COLONIA
99141,COLONIA
99142,COLONIA
99143,COLONIA
99144,COLONIA
99145,FRACCIONAMIENTO
99146,EJIDO
99147,EJIDO
99148,COLONIA
99149,COLONIA
99150,COLONIA
99151,COLONIA
99152,COLONIA
99153,COLONIA
99154,COLONIA
99155,COLONIA
99156,FRACCIONAMIENTO
99157,FRACCIONAMIENTO
99158,COLONIA
99159,EJIDO
99160,FRACCIONAMIENTO
99161,COLONIA
99162,FRACCIONAMIENTO
99163,FRACCIONAMIENTO
99164,FRACCIONAMIENTO
99165,FRACCIONAMIENTO
99166,LOCALIDAD
99167,FRACCIONAMIENTO
99168,COLONIA
99169,COLONIA
99170,COLONIA
99171,COLONIA
99172,FRACCIONAMIENTO
99173,COLONIA
99174,COLONIA
99175,COLONIA
99176,COLONIA
99177,FRACCIONAMIENTO
99178,FRACCIONAMIENTO
99179,
99180,FRACCIONAMIENTO
99181,LOCALIDAD
99182,FRACCIONAMIENTO
99183,EJIDO
99184,COLONIA
99185,PUEBLO
99186,COLONIA
99187,FRACCIONAMIENTO
99188,COLONIA
99189,COLONIA
99190,COLONIA
99191,EJIDO
99192,COLONIA
99193,FRACCIONAMIENTO
99194,COLONIA
99195,CIUDAD
99196,COLONIA
99197,CIUDAD
99198,CIUDAD
99199,FRACCIONAMIENTO
99200,EJIDO
99201,EJIDO
99202,FRACCIONAMIENTO
99203,CIUDAD
99204,FRACCIONAMIENTO
99205,COLONIA
99206,COLONIA
99207,COLONIA
99208,FRACCIONAMIENTO
99209,COLONIA
99210,FRACCIONAMIENTO
99211,FRACCIONAMIENTO
99212,COLONIA
99213,FRACCIONAMIENTO
99214,COLONIA
99215,CIUDAD
99216,COLONIA
99217,COLONIA
99218,FRACCIONAMIENTO
99219,COLONIA
99220,PUEBLO
99221,COLONIA
99222,EJIDO
99223,COLONIA
99224,
99225,EJIDO
99226,COLONIA
99227,EJIDO
99228,FRACCIONAMIENTO
99229,FRACCIONAMIENTO
99230,FRACCIONAMIENTO
99231,COLONIA
99232,COLONIA
99233,COLONIA
99234,FRACCIONAMIENTO
99235,COLONIA
99236,EJIDO
99237,CIUDAD
99238,CIUDAD
99239,PUEBLO
99240,PUEBLO
99241,COLONIA
99242,COLONIA
99243,EJIDO
99244,LOCALIDAD
99245,FRACCIONAMIENTO
99246,FRACCIONAMIENTO
99247,COLONIA
99248,COLONIA
99249,FRACCIONAMIENTO
99250,COLONIA
99251,COLONIA
99252,EJIDO
99253,COLONIA
99254,FRACCIONAMIENTO
99255,EJIDO
99256,FRACCIONAMIENTO
99257,COLONIA
99258,CIUDAD
99259,COLONIA
99260,FRACCIONAMIENTO
99261,PUEBLO
99262,COLONIA
99263,COLONIA
99264,PRIVADA
99265,COLONIA
99266,COLONIA
99267,COLONIA
99268,EJIDO
99269,COLONIA
99270,COLONIA
99271,PUEBLO
99272,PUEBLO
99273,COLONIA
99274,FRACCIONAMIENTO
99275,CIUDAD
99276,COLONIA
99277,FRACCIONAMIENTO
99278,COLONIA
99279,FRACCIONAMIENTO
99280,PUEBLO
99281,COLONIA
99282,COLONIA
99283,PUEBLO
99284,COLONIA
99285,CIUDAD
99286,PUEBLO
99287,COLONIA
99288,FRACCIONAMIENTO
99289,FRACCIONAMIENTO
99290,COLONIA
99291,COLONIA
99292,COLONIA
99293,CIUDAD
99294,COLONIA
99295,COLONIA
99296,COLONIA
99297,FRACCIONAMIENTO
99298,COLONIA
99299,COLONIA
99300,COLONIA
99301,COLONIA
99302,COLONIA
99303,COLONIA
99304,COLONIA
99305,PUEBLO
99306,FRACCIONAMIENTO
99307,COLONIA
99308,COLONIA
99309,COLONIA
99310,COLONIA
99311,COLONIA
99312,EJIDO
99313,PUEBLO
99314,PUERTO
99315,LOCALIDAD
99316,COLONIA
99317,COLONIA
99318,COLONIA
99319,CIUDAD
99320,COLONIA
99321,AMPLIACION
99322,EJIDO
99323,COLONIA
99324,COLONIA
99325,COLONIA
99326,PUEBLO
99327,PUEBLO
99328,COLONIA
99329,FRACCIONAMIENTO
99330,PUEBLO
99331,FRACCIONAMIENTO
99332,LOCALIDAD
99333,COLONIA
99334,COLONIA
99335,COLONIA
99336,COLONIA
99337,COLONIA
99338,COLONIA
99339,COLONIA
99340,COLONIA
99341,COLONIA
99342,COLONIA
99343,COLONIA
99344,EJIDO
99345,COLONIA
99346,COLONIA
99347,COLONIA
99348,COLONIA
99349,COLONIA
99350,COLONIA
99351,COLONIA
99352,COLONIA
99353,COLONIA
99354,COLONIA
99355,COLONIA
99356,COLONIA
99357,FRACCIONAMIENTO
99358,COLONIA
99359,FRACCIONAMIENTO
99360,COLONIA
99361,COLONIA
99362,PUERTO
99363,COLONIA
99364,FRACCIONAMIENTO
99365,COLONIA
99366,LOCALIDAD
99367,FRACCIONAMIENTO
99368,COLONIA
99369,COLONIA
99370,COLONIA
99371,COLONIA
99372,COLONIA
99373,COLONIA
99374,COLONIA
99375,COLONIA
99376,COLONIA
99377,COLONIA
99378,LOCALIDAD
99379,CIUDAD
99380,COLONIA
99381,FRACCIONAMIENTO
99382,PARQUE INDUSTRIAL
99383,COLONIA
99384,FRACCIONAMIENTO
99385,COLONIA
99386,COLONIA
99387,EJIDO
99388,COLONIA
99389,COLONIA
99390,COLONIA
99391,FRACCIONAMIENTO
99392,COLONIA
99393,COLONIA
99394,COLONIA
99395,COLONIA
99396,COLONIA
99397,COLONIA
99398,COLONIA
99399,FRACCIONAMIENTO
99400,COLONIA
99401,COLONIA
99402,PUEBLO
99403,COLONIA
99404,COLONIA
99405,COLONIA
99406,COLONIA
99407,COLONIA
99408,CIUDAD
99409,PUEBLO
99410,COLONIA
99411,COLONIA
99412,COLONIA
99413,COLONIA
99414,COLONIA
99415,COLONIA
99416,EJIDO
99417,COLONIA
99418,COLONIA
99419,COLONIA
99420,COLONIA
99421,COLONIA
99422,PUERTO
99423,COLONIA
99424,COLONIA
99425,COLONIA
99426,COLONIA
99427,COLONIA
99428,COLONIA
99429,COLONIA
99430,COLONIA
99431,COLONIA
99432,COLONIA
99433,COLONIA
99434,COLONIA
99435,COLONIA
99436,COLONIA
99437,COLONIA
99438,COLONIA
99439,LOCALIDAD
99440,COLONIA
99441,COLONIA
99442,FRACCIONAMIENTO
99443,FRACCIONAMIENTO
99444,COLONIA
99445,COLONIA
99446,COLONIA
99447,COLONIA
99448,COLONIA
99449,LOCALIDAD
99450,COLONIA
99451,COLONIA
99452,
99453,COLONIA
99454,COLONIA
99455,RINCONADA
99456,COLONIA
99457,COLONIA
99458,ZONA MILITAR
99459,COLONIA
99460,COLONIA
99461,LOCALIDAD
99462,COLONIA
99463,COLONIA
99464,COLONIA
99465,COLONIA
99466,COLONIA
99467,COLONIA
99468,COLONIA
99469,COLONIA
99470,COLONIA
99471,COLONIA
99472,COLONIA
99473,COLONIA
99474,FRACCIONAMIENTO
99475,COLONIA
99476,COLONIA
99477,COLONIA
99478,COLONIA
99479,COLONIA
99480,COLONIA
99481,COLONIA
99482,COLONIA
99483,COLONIA
99484,COLONIA
99485,COLONIA
99486,COLONIA
99487,COLONIA
99488,COLONIA
99489,COLONIA
99490,COLONIA
99491,FRACCIONAMIENTO
99492,PUEBLO
99493,COLONIA
99494,FRACCIONAMIENTO
99495,COLONIA
99496,COLONIA
99497,COLONIA
99498,COLONIA
99499,COLONIA
99500,COLONIA
99501,COLONIA
99502,COLONIA
99503,COLONIA
99504,COLONIA
99505,FRACCIONAMIENTO
99506,LOCALIDAD
99507,COLONIA
99508,PUEBLO
99509,COLONIA
99510,PUEBLO
99511,CONJUNTO HABITACIONAL
99512,COLONIA
99513,COLONIA
99514,PUEBLO
99515,COLONIA
99516,LOCALIDAD
99517,COLONIA
99518,COLONIA
99519,COLONIA
99520,COLONIA
99521,COLONIA
99522,COLONIA
99523,COLONIA
99524,COLONIA
99525,FRACCIONAMIENTO
99526,FRACCIONAMIENTO
99527,COLONIA
99528,COLONIA
99529,COLONIA
99530,COLONIA
99531,COLONIA
99532,COLONIA
99533,COLONIA
99534,COLONIA
99535,FRACCIONAMIENTO
99536,COLONIA
99537,LOCALIDAD
99538,COLONIA
99539,COLONIA
99540,EJIDO
99541,COLONIA
99542,COLONIA
99543,COLONIA
99544,COLONIA
99545,PUEBLO
99546,COLONIA
99547,COLONIA
99548,COLONIA
99549,COLONIA
99550,COLONIA
99551,COLONIA
99552,LOCALIDAD
99553,COLONIA
99554,COLONIA
99555,COLONIA
99556,COLONIA
99557,COLONIA
99558,COLONIA
99559,COLONIA
99560,COLONIA
99561,COLONIA
99562,COLONIA
99563,COLONIA
99564,COLONIA
99565,COLONIA
99566,COLONIA
99567,COLONIA
99568,AEROPUERTO
99569,COLONIA
99570,COLONIA
99571,COLONIA
99572,COLONIA
99573,COLONIA
99574,COLONIA
99575,EJIDO
99576,COLONIA
99577,COLONIA
99578,COLONIA
99579,COLONIA
99580,COLONIA
99581,COLONIA
99582,COLONIA
99583,COLONIA
99584,COLONIA
99585,COLONIA
99586,COLONIA
99587,COLONIA
99588,EJIDO
99589,COLONIA
99590,COLONIA
99591,FRACCIONAMIENTO
99592,COLONIA
99593,COLONIA
99594,COLONIA
99595,COLONIA
99596,COLONIA
99597,COLONIA
99598,COLONIA
99599,COLONIA
99600,COLONIA
99601,COLONIA
99602,COLONIA
99603,MANZANA
99604,COLONIA
99605,COLONIA
99606,COLONIA
99607,COLONIA
99608,FRACCIONAMIENTO
99609,EJIDO
99610,PUERTO
99611,COLONIA
99612,COLONIA
99613,PUERTO
99614,COLONIA
99615,COLONIA
99616,COLONIA
99617,COLONIA
99618,HACIENDA
99619,COLONIA
99620,PUEBLO
99621,COLONIA
99622,COLONIA
99623,COLONIA
99624,COLONIA
99625,COLONIA
99626,COLONIA
99627,COLONIA
99628,COLONIA
99629,COLONIA
99630,LOCALIDAD
99631,LOCALIDAD
99632,PUEBLO
99633,EJIDO
99634,FRACCIONAMIENTO
99635,COLONIA
99636,COLONIA
99637,COLONIA
99638,COLONIA
99639,COLONIA
99640,ZONA COMERCIAL
99641,CIUDAD
99642,COLONIA
99643,COLONIA
99644,COLONIA
99645,EJIDO
99646,COLONIA
99647,COLONIA
99648,COLONIA
99649,COLONIA
99650,COLONIA
99651,COLONIA
99652,PUEBLO
99653,RANCHO
99654,COLONIA
99655,COLONIA
99656,EJIDO
99657,COLONIA
99658,PUEBLO
99659,COLONIA
99660,COLONIA
99661,COLONIA
99662,COLONIA
99663,COLONIA
99664,COLONIA
99665,COLONIA
99666,COLONIA
99667,COLONIA
99668,COLONIA
99669,COLONIA
99670,
99671,COLONIA
99672,PUEBLO
99673,FRACCIONAMIENTO
99674,COLONIA
99675,FRACCIONAMIENTO
99676,FRACCIONAMIENTO
99677,COLONIA
99678,COLONIA
99679,CIUDAD
99680,FRACCIONAMIENTO
99681,COLONIA
99682,COLONIA
99683,COLONIA
99684,EJIDO
99685,COLONIA
99686,FRACCIONAMIENTO
99687,COLONIA
99688,FRACCIONAMIENTO
99689,COLONIA
99690,COLONIA
99691,FRACCIONAMIENTO
99692,COLONIA
99693,COLONIA
99694,FRACCIONAMIENTO
99695,COLONIA
99696,COLONIA
99697,COLONIA
99698,COLONIA
99699,FRACCIONAMIENTO
99700,COLONIA
99701,COLONIA
99702,COLONIA
99703,COLONIA
99704,COLONIA
99705,FRACCIONAMIENTO
99706,COLONIA
99707,COLONIA
99708,COLONIA
99709,RESIDENCIAL
99710,COLONIA
99711,COLONIA
99712,COLONIA
99713,COLONIA
99714,FRACCIONAMIENTO
99715,COLONIA
99716,COLONIA
99717,RESIDENCIAL
99718,FRACCIONAMIENTO
99719,FRACCIONAMIENTO
99720,COLONIA
99721,COLONIA
99722,COLONIA
99723,COLONIA
99724,COLONIA
99725,COLONIA
99726,COLONIA
99727,COLONIA
99728,COLONIA
99729,MANZANA
99730,COLONIA
99731,COLONIA
99732,FRACCIONAMIENTO
99733,COLONIA
99734,COLONIA
99735,COLONIA
99736,COLONIA
99737,COLONIA
99738,ZONA COMERCIAL
99739,COLONIA
99740,COLONIA
99741,COLONIA
99742,COLONIA
99743,FRACCIONAMIENTO
99744,COLONIA
99745,COLONIA
99746,COLONIA
99747,PROLONGACION
99748,CIUDAD
99749,COLONIA
99750,COLONIA
99751,COLONIA
99752,COLONIA
99753,FRACCIONAMIENTO
99754,COLONIA
99755,ZONA COMERCIAL
99756,COLONIA
99757,FRACCIONAMIENTO
99758,COLONIA
99759,COLONIA
99760,FRACCIONAMIENTO
99761,ZONA COMERCIAL
99762,COLONIA
99763,COLONIA
99764,COLONIA
99765,COLONIA
99766,COLONIA
99767,COLONIA
99768,RESIDENCIAL
99769,COLONIA
99770,COLONIA
99771,COLONIA
99772,COLONIA
99773,COLONIA
99774,
99775,COLONIA
99776,COLONIA
99777,RESIDENCIAL
99778,FRACCIONAMIENTO
99779,FRACCIONAMIENTO
99780,COLONIA
99781,COLONIA
99782,COLONIA
99783,COLONIA
99784,CIUDAD
99785,COLONIA
99786,COLONIA
99787,COLONIA
99788,COLONIA
99789,COLONIA
99790,CIUDAD
99791,COLONIA
99792,PUEBLO
99793,RESIDENCIAL
99794,COLONIA
99795,COLONIA
99796,CIUDAD
99797,COLONIA
99798,COLONIA
99799,COLONIA
99800,COLONIA
99801,COLONIA
99802,COLONIA
99803,COLONIA
99804,COLONIA
99805,RESIDENCIAL
99806,FRACCIONAMIENTO
99807,COLONIA
99808,COLONIA
99809,COLONIA
99810,COLONIA
99811,FRACCIONAMIENTO
99812,COLONIA
99813,PUEBLO
99814,COLONIA
99815,COLONIA
99816,FRACCIONAMIENTO
99817,COLONIA
99818,COLONIA
99819,COLONIA
99820,COLONIA
99821,COLONIA
99822,COLONIA
99823,COLONIA
99824,COLONIA
99825,COLONIA
99826,COLONIA
99827,COLONIA
99828,COLONIA
99829,COLONIA
99830,COLONIA
99831,FRACCIONAMIENTO
99832,COLONIA
99833,COLONIA
99834,FRACCIONAMIENTO
99835,COLONIA
99836,FRACCIONAMIENTO
99837,FRACCIONAMIENTO
99838,COLONIA
99839,COLONIA
99840,COLONIA
99841,COLONIA
99842,FRACCIONAMIENTO
99843,COLONIA
99844,FRACCIONAMIENTO
99845,EJIDO
99846,CIUDAD
99847,COLONIA
99848,COLONIA
99849,COLONIA
99850,COLONIA
99851,COLONIA
99852,COLONIA
99853,COLONIA
99854,COLONIA
99855,COLONIA
99856,FRACCIONAMIENTO
99857,FRACCIONAMIENTO
99858,COLONIA
99859,COLONIA
99860,COLONIA
99861,COLONIA
99862,COLONIA
99863,COLONIA
99864,FRACCIONAMIENTO
99865,FRACCIONAMIENTO
99866,COLONIA
99867,COLONIA
99868,COLONIA
99869,FRACCIONAMIENTO
99870,COLONIA
99871,COLONIA
99872,FRACCIONAMIENTO
99873,COLONIA
99874,COLONIA
99875,COLONIA
99876,COLONIA
99877,COLONIA
99878,COLONIA
99879,LOCALIDAD
99880,COLONIA
99881,EJIDO
99882,COLONIA
99883,LOCALIDAD
99884,COLONIA
99885,COLONIA
99886,COLONIA
99887,FRACCIONAMIENTO
99888,COLONIA
99889,COLONIA
99890,COLONIA
99891,COLONIA
99892,COLONIA
99893,COLONIA
99894,COLONIA
99895,COLONIA
99896,COLONIA
99897,COLONIA
99898,COLONIA
99899,COLONIA
99900,COLONIA
99901,COLONIA
99902,COLONIA
99903,FRACCIONAMIENTO
99904,FRACCIONAMIENTO
99905,FRACCIONAMIENTO
99906,COLONIA
99907,COLONIA
99908,FRACCIONAMIENTO
99909,FRACCIONAMIENTO
99910,FRACCIONAMIENTO
99911,PUEBLO
99912,COLONIA
99913,COLONIA
99914,COLONIA
99915,COLONIA
99916,COLONIA
99917,COLONIA
99918,COLONIA
99919,COLONIA
99920,COLONIA
99921,COLONIA
99922,COLONIA
99923,COLONIA
99924,FRACCIONAMIENTO
99925,COLONIA
99926,COLONIA
99927,COLONIA
99928,COLONIA
99929,COLONIA
99930,COLONIA
99931,RESIDENCIAL
99932,FRACCIONAMIENTO
99933,COLONIA
99934,COLONIA
99935,COLONIA
99936,FRACCIONAMIENTO
99937,COLONIA
99938,FRACCIONAMIENTO
99939,COLONIA
99940,EJIDO
99941,COLONIA
99942,COLONIA
99943,COLONIA
99944,COLONIA
99945,COLONIA
99946,COLONIA
99947,COLONIA
99948,COLONIA
99949,COLONIA
99950,COLONIA
99951,FRACCIONAMIENTO
99952,AMPLIACION
99953,FRACCIONAMIENTO
99954,ZONA COMERCIAL
99955,COLONIA
99956,FRACCIONAMIENTO
99957,COLONIA
99958,PUERTO
99959,FRACCIONAMIENTO
99960,COLONIA
99961,COLONIA
99962,COLONIA
99963,COLONIA
99964,ZONA COMERCIAL
99965,COLONIA
99966,FRACCIONAMIENTO
99967,COLONIA
99968,LOCALIDAD
99969,COLONIA
99970,COLONIA
99971,FRACCIONAMIENTO
99972,COLONIA
99973,COLONIA
99974,AMPLIACION
99975,FRACCIONAMIENTO
99976,FRACCIONAMIENTO
99977,FRACCIONAMIENTO
99978,EJIDO
99979,FRACCIONAMIENTO
99980,COLONIA
99981,COLONIA
99982,FRACCIONAMIENTO
99983,FRACCIONAMIENTO
99984,COLONIA
99985,FRACCIONAMIENTO
99986,ZONA COMERCIAL
99987,COLONIA
99988,COLONIA
99989,FRACCIONAMIENTO
99990,FRACCIONAMIENTO
99991,COLONIA
99992,COLONIA
99993,COLONIA
99994,COLONIA
99995,COLONIA
99996,COLONIA
99997,FRACCIONAMIENTO
99998,FRACCIONAMIENTO
99999,COLONIA
100000,COLONIA
100001,COLONIA
100002,COLONIA
100003,COLONIA
100004,COLONIA
100005,COLONIA
100006,COLONIA
100007,COLONIA
100008,FRACCIONAMIENTO
100009,PUEBLO
100010,COLONIA
100011,COLONIA
100012,EJIDO
100013,COLONIA
100014,COLONIA
100015,COLONIA
100016,FRACCIONAMIENTO
100017,FRACCIONAMIENTO
100018,PUEBLO
100019,COLONIA
100020,COLONIA
100021,COLONIA
100022,COLONIA
100023,COLONIA
100024,COLONIA
100025,COLONIA
100026,COLONIA
100027,COLONIA
100028,COLONIA
100029,COLONIA
100030,COLONIA
100031,COLONIA
100032,COLONIA
100033,COLONIA
100034,COLONIA
100035,COLONIA
100036,COLONIA
100037,FRACCIONAMIENTO
100038,MANZANA
100039,COLONIA
100040,COLONIA
100041,COLONIA
100042,FRACCIONAMIENTO
100043,ZONA COMERCIAL
100044,FRACCIONAMIENTO
100045,COLONIA
100046,FRACCIONAMIENTO
100047,COLONIA
100048,COLONIA
100049,FRACCIONAMIENTO
100050,CUARTEL
100051,COLONIA
100052,COLONIA
100053,FRACCIONAMIENTO
100054,COLONIA
100055,COLONIA
100056,COLONIA
100057,COLONIA
100058,FRACCIONAMIENTO
100059,COLONIA
100060,FRACCIONAMIENTO
100061,FRACCIONAMIENTO
100062,FRACCIONAMIENTO
100063,COLONIA
100064,COLONIA
100065,COLONIA
100066,FRACCIONAMIENTO
100067,COLONIA
100068,COLONIA
100069,COLONIA
100070,FRACCIONAMIENTO
100071,COLONIA
100072,FRACCIONAMIENTO
100073,FRACCIONAMIENTO
100074,COLONIA
100075,COLONIA
100076,FRACCIONAMIENTO
100077,COLONIA
100078,COLONIA
100079,PUEBLO
100080,ZONA COMERCIAL
100081,COLONIA
100082,COLONIA
100083,FRACCIONAMIENTO
100084,COLONIA
100085,COLONIA
100086,COLONIA
100087,COLONIA
100088,COLONIA
100089,COLONIA
100090,COLONIA
100091,FRACCIONAMIENTO
100092,FRACCIONAMIENTO
100093,COLONIA
100094,COLONIA
100095,COLONIA
100096,COLONIA
100097,COLONIA
100098,FRACCIONAMIENTO
100099,COLONIA
100100,FRACCIONAMIENTO
100101,COLONIA
100102,COLONIA
100103,PRIVADA
100104,FRACCIONAMIENTO
100105,COLONIA
100106,COLONIA
100107,COLONIA
100108,COLONIA
100109,COLONIA
100110,COLONIA
100111,COLONIA
100112,COLONIA
100113,COLONIA
100114,COLONIA
100115,COLONIA
100116,COLONIA
100117,EJIDO
100118,COLONIA
100119,FRACCIONAMIENTO
100120,COLONIA
100121,FRACCIONAMIENTO
100122,COLONIA
100123,ZONA COMERCIAL
100124,FRACCIONAMIENTO
100125,PUEBLO
100126,FRACCIONAMIENTO
100127,COLONIA
100128,COLONIA
100129,
100130,COLONIA
100131,COLONIA
100132,COLONIA
100133,FRACCIONAMIENTO
100134,FRACCIONAMIENTO
100135,COLONIA
100136,COLONIA
100137,FRACCIONAMIENTO
100138,COLONIA
100139,COLONIA
100140,FRACCIONAMIENTO
100141,FRACCIONAMIENTO
100142,EJIDO
100143,FRACCIONAMIENTO
100144,COLONIA
100145,FRACCIONAMIENTO
100146,COLONIA
100147,ZONA COMERCIAL
100148,ZONA INDUSTRIAL
100149,COLONIA
100150,COLONIA
100151,FRACCIONAMIENTO
100152,COLONIA
100153,FRACCIONAMIENTO
100154,COLONIA
100155,COLONIA
100156,COLONIA
100157,FRACCIONAMIENTO
100158,COLONIA
100159,COLONIA
100160,FRACCIONAMIENTO
100161,COLONIA
100162,COLONIA
100163,COLONIA
100164,COLONIA
100165,COLONIA
100166,COLONIA
100167,FRACCIONAMIENTO
100168,COLONIA
100169,FRACCION
100170,FRACCIONAMIENTO
100171,FRACCIONAMIENTO
100172,COLONIA
100173,COLONIA
100174,COLONIA
100175,COLONIA
100176,COLONIA
100177,COLONIA
100178,COLONIA
100179,COLONIA
100180,COLONIA
100181,COLONIA
100182,COLONIA
100183,EJIDO
100184,COLONIA
100185,COLONIA
